STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT311,E2+TE2,ETHNUS (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT311A,E1+TE1,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT311A,E2+TE2,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT315,E1+TE1,ETHNUS (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT315,E2+TE2,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT322,E1+TE1,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT322,E2+TE2,ETHNUS (APT),2
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT323,E1+TE1,FACE (APT),1
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT323,E2+TE2,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT324,E1+TE1,ETHNUS (APT),1
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT324,E2+TE2,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT401,E1+TE1,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT401,E2+TE2,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT402,E1+TE1,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT402,E2+TE2,ETHNUS (APT),1
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT403,E1+TE1,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT403,E2+TE2,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT404,E1+TE1,ETHNUS (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT404,E2+TE2,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT405,E1+TE1,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT405,E2+TE2,ETHNUS (APT),3
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT409,E1+TE1,FACE (APT),1
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT409,E2+TE2,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT415,E1+TE1,ETHNUS (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT415,E2+TE2,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT421,E1+TE1,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT421,E2+TE2,ETHNUS (APT),34
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT422,E1+TE1,FACE (APT),1
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT422,E2+TE2,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT423,E1+TE1,ETHNUS (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT423,E2+TE2,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SMV101,E1+TE1,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SMV101,E2+TE2,ETHNUS (APT),45
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,CDMM103,E1+TE1,FACE (APT),1
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,CDMM103,E2+TE2,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB110,E1+TE1,ETHNUS (APT),2
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB110,E2+TE2,FACE (APT),9
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB111,E1+TE1,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB111,E2+TE2,ETHNUS (APT),48
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB124,E1+TE1,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB124,E2+TE2,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB211,E1+TE1,ETHNUS (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB211,E2+TE2,FACE (APT),16
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB212,E1+TE1,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB212,E2+TE2,ETHNUS (APT),47
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB213,E1+TE1,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB213,E2+TE2,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,TT104,E1+TE1,ETHNUS (APT),2
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,TT104,E2+TE2,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,TT201,E1+TE1,SMART (APT),1
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,TT201,E2+TE2,ETHNUS (APT),31
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,TT204,E1+TE1,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,TT204,E2+TE2,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT823,E1+TE1,ETHNUS (APT),3
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT823,E2+TE2,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB227,E1+TE1,SMART (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,MB227,E2+TE2,ETHNUS (APT),7
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT207A,E1+TE1,ETHNUS (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT207A,E2+TE2,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT619,E1+TE1,FACE (APT),0
STS2201,Numerical Ability and Cognitive Intelligence,SS,1,SJT619,E2+TE2,FACE (APT),0
STS2202,Advanced Aptitude and Reasoning Skills,SS,1,SJT118,F2+TF2,FACE (APT),65
STS3021,Getting Started to Skill Enhancement,SS,1,SJT115,D1+TD1,ETHNUS (APT),1
STS3021,Getting Started to Skill Enhancement,SS,1,SJT115,D2+TD2,FACE (APT),27
STS3021,Getting Started to Skill Enhancement,SS,1,SJT118,D1+TD1,SMART (APT),11
STS3021,Getting Started to Skill Enhancement,SS,1,SJT118,D2+TD2,ETHNUS (APT),0
STS3021,Getting Started to Skill Enhancement,SS,1,SJT124,D1+TD1,FACE (APT),43
STS3021,Getting Started to Skill Enhancement,SS,1,SJT124,D2+TD2,SMART (APT),12
STS3021,Getting Started to Skill Enhancement,SS,1,SJT501,D1+TD1,ETHNUS (APT),23
STS3021,Getting Started to Skill Enhancement,SS,1,SJT501,D2+TD2,FACE (APT),51
STS3021,Getting Started to Skill Enhancement,SS,1,SJT505,D1+TD1,SMART (APT),34
STS3021,Getting Started to Skill Enhancement,SS,1,SJT505,D2+TD2,ETHNUS (APT),34
STS3021,Getting Started to Skill Enhancement,SS,1,SJT508,D1+TD1,FACE (APT),65
STS3021,Getting Started to Skill Enhancement,SS,1,SJT508,D2+TD2,SMART (APT),50
STS3022,Enhancing Problem Solving Skills,SS,1,SJT118,G2+TG2,ETHNUS (APT),63
STS3101,Introduction to Programming Skills,SS,1,SJT109,D1+TD1,ETHNUS (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT109,D2+TD2,FACE (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT112,D1+TD1,SMART (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT112,D2+TD2,ETHNUS (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT308,D1+TD1,FACE (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT308,D2+TD2,SMART (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT311,D1+TD1,ETHNUS (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT311,D2+TD2,FACE (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT311A,D1+TD1,SMART (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT311A,D2+TD2,ETHNUS (APT),16
STS3101,Introduction to Programming Skills,SS,1,SJT315,D1+TD1,FACE (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT315,D2+TD2,SMART (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT322,D1+TD1,ETHNUS (APT),0
